internalTaxonId,scientificName,name,language,main
189484,Fluminicola modoci,Modoc Pebblesnail,English,true
189539,Elliptio roanokensis,Roanoke Slabshell,English,true
189578,Planorbella oregonensis,Lamb Rams-horn,English,false
189578,Planorbella oregonensis,Lamb Ramshorn,English,true
18960,Pyrgulopsis bruneauensis,Bruneau Hot Springsnail,English,true
18961,Marstonia castor,Beaver Pond Marstonia,English,false
18961,Marstonia castor,Beaverpond Marstonia,English,true
18963,Pyrgulopsis conica,Kingman Springsnail,English,true
189654,Tryonia diaboli,Devil Tryonia,English,true
189659,Elimia bellacrenata,Princess Elimia,English,true
189660,Stagnicola idahoensis,Shortspire Pondsnail,English,true
18966,Pyrgulopsis erythropoma,Ash Meadows Pebblesnail,English,true
189675,Neritina granosa,Hihiwai,Hawaiian,true
189676,Juga occata,Scalloped Juga,English,true
189681,Pyrgulopsis ventricosa,Clear Lake Pyrg,English,true
189690,Quadrula intermedia,Cumberland Monkey-face Pearly Mussel,English,false
189690,Quadrula intermedia,Cumberland Monkeyface,English,true
189694,Physa zionis,Wet Wall Snail,English,false
189694,Physa zionis,Zion Snail,English,false
189694,Physa zionis,Wet-rock Physa,English,true
18969,Pyrgulopsis glandulosa,Verde Rim Springsnail,English,true
18972,Pyrgulopsis metcalfi,Presidio County Springsnail,English,false
18972,Pyrgulopsis metcalfi,Naegele Springsnail,English,true
18974,Pyrgulopsis montezumensis,Montezuma Well Springsnail,English,true
18980,Marstonia ozarkensis,Ozark Pyrg,English,true
18985,Pyrgulopsis roswellensis,Roswell Springsnail,English,true
18988,Pyrgulopsis thermalis,New Mexico Hotspring Snail,English,true
18990,Pyrgulopsis trivialis,Black River Springsnail,English,false
18990,Pyrgulopsis trivialis,Three Forks Springsnail,English,true
18991,Pyrgulopsis bernardina,San Bernadino Springsnail,English,true
190138,Rhomboplites aurorubens,Bastard Snapper,English,false
190138,Rhomboplites aurorubens,Beeliner,English,false
190138,Rhomboplites aurorubens,Chub-head Snapper,English,false
190138,Rhomboplites aurorubens,Chub Head Snapper,English,false
190138,Rhomboplites aurorubens,Golden-red Snapper,English,false
190138,Rhomboplites aurorubens,Mingo Snapper,English,false
190138,Rhomboplites aurorubens,Plumhead,English,false
190138,Rhomboplites aurorubens,Plump Head,English,false
190138,Rhomboplites aurorubens,Redfish,English,false
190138,Rhomboplites aurorubens,Red Snapper,English,false
190138,Rhomboplites aurorubens,Small Red Snapper,English,false
190138,Rhomboplites aurorubens,Ti-deux Yeux,English,false
190138,Rhomboplites aurorubens,Vermilion Snapper,English,false
190138,Rhomboplites aurorubens,Areocó,Portuguese,false
190138,Rhomboplites aurorubens,Benifuedai,Japanese,false
190138,Rhomboplites aurorubens,Besugo,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Buchona,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Buchua,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Cagon de Lo Alto,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Cagón de Lo Alto,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Camaronero,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Caranha,Portuguese,false
190138,Rhomboplites aurorubens,Carapitanga,Portuguese,false
190138,Rhomboplites aurorubens,Catalufa,French,false
190138,Rhomboplites aurorubens,Cazón de Lo Alto,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Chioba,Portuguese,false
190138,Rhomboplites aurorubens,Cioba,Portuguese,false
190138,Rhomboplites aurorubens,Cotorro,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Cunaro,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Mulata,Portuguese,false
190138,Rhomboplites aurorubens,Pargo Colorado,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Pargo Cunaro,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Pargo Piranga,Portuguese,false
190138,Rhomboplites aurorubens,Piranga,Portuguese,false
190138,Rhomboplites aurorubens,Realito,Portuguese,false
190138,Rhomboplites aurorubens,Roamo,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Rubia,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Rubio,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Sardo,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Siobinha,Portuguese,false
190138,Rhomboplites aurorubens,Tête Ronde,French,false
190138,Rhomboplites aurorubens,Ti-yeux,French,false
190138,Rhomboplites aurorubens,Tumaro,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Tunaro,Spanish; Castilian,false
190138,Rhomboplites aurorubens,Vermelha-do-ar,Portuguese,false
190138,Rhomboplites aurorubens,Vermelho,Portuguese,false
190138,Rhomboplites aurorubens,Vermelho-olho-mole,Portuguese,false
190138,Rhomboplites aurorubens,Vermelho Olho-mole,Portuguese,false
190138,Rhomboplites aurorubens,Vermelho-paramirim,Portuguese,false
190138,Rhomboplites aurorubens,Vermelho-piranga,Portuguese,false
190138,Rhomboplites aurorubens,Vivaneau Tiyeux,French,false
190138,Rhomboplites aurorubens,Vivaneau Ti-yeux,French,false
190138,Rhomboplites aurorubens,Vermilion Snapper,English,true
19056,Fusconaia mitchelli,False Spike,English,false
19070,Rafetus euphraticus,Euphrates Softshell Turtle,English,true
190982,Arthroleptis perreti,Perret's Squeaker Frog,English,true
190987,Bufo eichwaldi,Talysh Toad,English,false
190987,Bufo eichwaldi,Eichwald's Toad,English,true
190997,Odorrana geminata,Geminated Cascade Frog,English,true
191030,Lacantunia enigmatica,Bagre de Chiapas,Spanish; Castilian,false
191030,Lacantunia enigmatica,Chiapas Catfish,English,true
191113,Atherinella ammophila,La Palma Silverside,English,true
191116,Atherinella callida,Cunning Silverside,English,true
191120,Atherinella lisa,Naked Silverside,English,true
191129,Chirostoma aculeatum,Scowling Silverside,English,true
191130,Chirostoma chapalae,Smallmouth Silverside,English,true
191131,Chirostoma charari,Least Silverside,English,true
191151,Chirostoma estor,Pike Silverside,English,true
191163,Chirostoma lucius,Longjaw Silverside,English,true
191168,Chirostoma melanoccus,Blunthead Silverside,English,true
191178,Chirostoma mezquital,Charal,English,false
191178,Chirostoma mezquital,Mezquital Silverside,English,false
191178,Chirostoma mezquital,Charal del Mezquital,Spanish; Castilian,false
191178,Chirostoma mezquital,Mesa Silverside,English,true
191181,Chirostoma patzcuaro,Patzcuaro Silverside,English,true
191187,Chirostoma riojai,Toluca Silverside,English,true
191188,Chirostoma sphyraena,Bigmouth Silverside,English,true
191200,Astyanax altior,Sardinita Yucateca,Spanish; Castilian,false
191200,Astyanax altior,Yucatan Tetra,English,true
191245,Moxostoma mascotae,Moscota Jumprock,English,true
191248,Algansea aphanea,Riffle Chub,English,true
191249,Algansea avia,Remote Chub,English,true
191250,Algansea barbata,Lerma Chub,English,true
191251,Algansea lacustris,Pátzcuaro Chub,English,true
191253,Algansea popoche,Popoche Chub,English,true
191271,Notropis boucardi,Carpita del Balsas,Spanish; Castilian,false
191271,Notropis boucardi,Balsas Shiner,English,true
191275,Notropis calientis,Yellow Shiner,English,true
191296,Tampichthys rasconis,Blackstripe Minnow,English,true
191297,Yuriria alta,Jalisco Chub,English,true
191299,Yuriria chapalae,Chapala Chub,English,true
191302,Cyprinodon bobmilleri,San Ignacio Pupfish,English,true
191304,Cyprinodon esconditus,Cachorrito escondido,Spanish; Castilian,false
191304,Cyprinodon esconditus,Hidden Pupfish,English,true
191307,Cyprinodon suavium,Cachorrito besucón,Spanish; Castilian,false
191307,Cyprinodon suavium,Kissing Pupfish,English,true
191369,Allodontichthys hubbsi,Whitepatch Splitfin,English,false
191369,Allodontichthys hubbsi,Hubbs Ezüstpontyocskája,Hungarian,false
191369,Allodontichthys hubbsi,Hubbs' Grundkärpfling,German,false
191369,Allodontichthys hubbsi,Mexclapique de Tuxpán,Spanish; Castilian,false
191369,Allodontichthys hubbsi,Whitepatched Splitfin,English,true
191370,Allodontichthys polylepis,Mexclapique (erronously: Mexcalpique) de escama,Spanish; Castilian,false
191370,Allodontichthys polylepis,Pompás ezüstpontyocska,Hungarian,false
191370,Allodontichthys polylepis,Vielschuppenkärpfling,German,false
191370,Allodontichthys polylepis,Vielschuppiger Grundkärpfling,German,false
191370,Allodontichthys polylepis,Finescale Splitfin,English,true
191371,Allodontichthys tamazulae,Tamazula Splitfin,English,false
191371,Allodontichthys tamazulae,Tuxpan Splitfin,English,false
191371,Allodontichthys tamazulae,Mexclapique de Tamazula,Spanish; Castilian,false
191371,Allodontichthys tamazulae,Tamazulai Ezüstpontyocska,Hungarian,false
191371,Allodontichthys tamazulae,Tamazula Kärpfling,German,false
191371,Allodontichthys tamazulae,Peppered Splitfin,English,true
191372,Allodontichthys zonistius,Gestreifter Grundkärpfling,German,false
191372,Allodontichthys zonistius,Mexclapique de Armería,Spanish; Castilian,false
191372,Allodontichthys zonistius,Sávozott Ezüstpontyocska,Hungarian,false
191372,Allodontichthys zonistius,Bandfin Splitfin,English,true
191692,Alloophorus robustus,Bulldoggenkärpfling,German,false
191692,Alloophorus robustus,Chegua,Spanish; Castilian,false
191692,Alloophorus robustus,Óriás patakponty,Hungarian,false
191692,Alloophorus robustus,Bulldog Goodeid,English,true
191695,Allotoca dugesii,Bumblebee Allotoca,English,false
191695,Allotoca dugesii,Darázspontyocska,Hungarian,false
191695,Allotoca dugesii,Stahlblauer Kärpfling,German,false
191695,Allotoca dugesii,Thiro,Spanish; Castilian,false
191695,Allotoca dugesii,Opal Allotoca,English,true
191696,Allotoca goslinei,Gosline darázspontyocskája,Hungarian,false
191696,Allotoca goslinei,Goslines Kärpfling,German,false
191696,Allotoca goslinei,Tiro rayado,Spanish; Castilian,false
191696,Allotoca goslinei,Banded Allotoca,English,true
191697,Allotoca meeki,Karcsú darázspontyocska,Hungarian,false
191697,Allotoca meeki,Meeks Kärpfling,German,false
191697,Allotoca meeki,Tiro de Zirahuén,Spanish; Castilian,false
191697,Allotoca meeki,Zirahuén Allotoca,English,true
191698,Neoophorus regalis,Balsas Allotoca,German,false
191698,Neoophorus regalis,Balsas - fogasponty,Hungarian,false
191698,Neoophorus regalis,Chorumo de Balsas,Spanish; Castilian,false
191698,Neoophorus regalis,Balsas Allotoca,English,true
191699,Allotoca zacapuensis,Tiro de Lago de Zacapú,Spanish; Castilian,false
191699,Allotoca zacapuensis,Zacapu - Darázspontyocska,Hungarian,false
191699,Allotoca zacapuensis,Zacapu-Kärpfling,German,false
191699,Allotoca zacapuensis,Zacapu Allotoca,English,true
191700,Chapalichthys encaustus,Csíkos leopárdpontyocska,Hungarian,false
191700,Chapalichthys encaustus,Forellenkärpfling,German,false
191700,Chapalichthys encaustus,Pintito de Ocotlán,Spanish; Castilian,false
191700,Chapalichthys encaustus,Barred Splitfin,English,true
191705,Chapalichthys pardalis,Leopárdpontyocska,Hungarian,false
191705,Chapalichthys pardalis,Pantherkärpfling,German,false
191705,Chapalichthys pardalis,Pintito de Tocumbo,Spanish; Castilian,false
191705,Chapalichthys pardalis,Polka-dot Splitfin,English,true
191713,Neotoca bilineata,Kétcsíkos szkiffia,Hungarian,false
191713,Neotoca bilineata,Tiro de dos rayas,Spanish; Castilian,false
191713,Neotoca bilineata,Zweilinienkärpfling,German,false
191713,Neotoca bilineata,Twoline Skiffia,English,true
191714,Skiffia lermae,Lerma Kärpfling,German,false
191714,Skiffia lermae,Olívzöld Szkiffia,Hungarian,false
191714,Skiffia lermae,Tiro Olivo,Spanish; Castilian,false
191714,Skiffia lermae,Olive Skiffia,English,true
191715,Skiffia multipunctata,Splotched Skiffia,English,false
191715,Skiffia multipunctata,Foltos szkiffia,Hungarian,false
191715,Skiffia multipunctata,Schwarzfleck-Skiffia,German,false
191715,Skiffia multipunctata,Tiro pintado,Spanish; Castilian,false
191715,Skiffia multipunctata,Spotted Skiffia,English,true
191716,Xenotaenia resolanae,Mexclapique (erronously: Mexcalpique) leopardo,Spanish; Castilian,false
191716,Xenotaenia resolanae,Resolana-fogasponty,Hungarian,false
191716,Xenotaenia resolanae,Resolana Kärpfling,German,false
191716,Xenotaenia resolanae,Leopard Splitfin,English,true
191717,Xenotoca eiseni,Banderolenkärpfling,German,false
191717,Xenotoca eiseni,Eisen-fogasponty,Hungarian,false
191717,Xenotoca eiseni,Mexclapique,Spanish; Castilian,false
191717,Xenotoca eiseni,Redtail Splitfin,English,true
191718,Xenotoca melanosoma,Dunkler Hochlandkärpfling,German,false
191718,Xenotoca melanosoma,Kormos fogasponty,Hungarian,false
191718,Xenotoca melanosoma,Mexclapique (erronously: Mexcalpique) negro,Spanish; Castilian,false
191718,Xenotoca melanosoma,Black Splitfin,English,true
191720,Zoogoneticus quitzeoensis,Aranyszegélyes fogasponty,Hungarian,false
191720,Zoogoneticus quitzeoensis,Cuitzeo Kärpfling,German,false
191720,Zoogoneticus quitzeoensis,Picote,Spanish; Castilian,false
191720,Zoogoneticus quitzeoensis,Picotee Goodeid,English,true
191755,Poecilia velifera,Topote de aleta grande,Spanish; Castilian,false
191755,Poecilia velifera,Sail-fin Molly,English,true
191758,Poeciliopsis catemaco,Catemaco Livebearer,English,true
191771,Priapella olmecae,Olmec Priapella,English,true
191775,Xiphophorus andersi,Spiketail Platyfish,English,true
191824,Gobiesox fluviatilis,Cucharita de río,Spanish; Castilian,false
191824,Gobiesox fluviatilis,Mountain Clingfish,English,true
191825,Gobiesox juniperoserrai,Cucharita peninsular,Spanish; Castilian,false
191825,Gobiesox juniperoserrai,Peninsular Clingfish,English,true
191826,Gobiesox mexicanus,Cucharita mexicana,Spanish; Castilian,false
191826,Gobiesox mexicanus,Mexican Clingfish,English,true
191947,Viridovipera truongsonensis,Ran luc truong son,Vietnamese,false
191947,Viridovipera truongsonensis,Truong Son Pit Viper,English,true
191994,Calamaria yunnanensis,云南两头蛇,Chinese,false
191994,Calamaria yunnanensis,Yunnan Reed Snake,English,true
192001,Cryptelytrops honsonensis,Hon Son Pit Viper,English,true
192040,Elaphe moellendorffi,百花锦蛇,Chinese,false
192040,Elaphe moellendorffi,Moellendorff's Trinket Snake,English,true
192046,Oligodon booliati,Boo-Liat's Kukri Snake,English,true
192078,Gongylosoma mukutense,Pulau Tioman Ground Snake,English,true
192086,Popeia buniana,Pulau Tioman Pit Viper,English,true
192100,Gloydius shedaoensis,蛇岛蝮,Chinese,false
192100,Gloydius shedaoensis,Shedao Island Pit Viper,English,true
192109,Naja atra,舟山眼镜蛇,Chinese,false
192109,Naja atra,Chinese Cobra,English,true
192112,Thermophis zhaoermii,四川温泉蛇,Chinese,false
192112,Thermophis zhaoermii,Sichuan Hot-Spring Keelback,English,true
192132,Euprepiophis perlacea,Pearl-banded Rat Snake,English,false
192132,Euprepiophis perlacea,Szechwan Rat Snake,English,false
192132,Euprepiophis perlacea,横斑锦蛇,Chinese,false
192132,Euprepiophis perlacea,Sichuan Rat Snake,English,true
192137,Boiga saengsomi,Banded Cat Snake,English,false
192137,Boiga saengsomi,Banded Green Cat Snake,English,true
192140,Protobothrops mangshanensis,Mang Mountain Pit Viper,English,false
192140,Protobothrops mangshanensis,Mt. Mang Pit Viper,English,false
192140,Protobothrops mangshanensis,莽山烙铁头蛇,Chinese,false
192140,Protobothrops mangshanensis,莽山烙铁头蛇,Chinese,false
192140,Protobothrops mangshanensis,Mangshan Pit Viper,English,true
192154,Popeia nebularis,Cameron Highlands Pit Viper,English,true
192181,Cryptelytrops kanburiensis,Kanburi Pit Viper,English,true
192198,Calamaria prakkei,Prakke's Reed Snake,English,true
192221,Bungarus slowinskii,Red River Krait,English,true
192222,Tetralepis fruhstorferi,Fruhstorfer's Mountain Snake,English,true
192227,Naja mandalayensis,Mandalay Cobra,English,false
192227,Naja mandalayensis,Burmese Spitting Cobra,English,true
192658,Conus richardbinghami,Richard's Cone,English,true
192684,Conus anabathrum,Florida Cone,English,true
192768,Conus hieroglyphus,Hieroglyphic Cone,English,true
192882,Chiapaheros grammodes,Mojarra de Chiapa de Corzo,Spanish; Castilian,false
192882,Chiapaheros grammodes,Chiapa de Corzo Cichlid,English,true
192893,Herichthys bartoni,Mojarra caracolera,Spanish; Castilian,false
192893,Herichthys bartoni,Barton's Cichlid,English,true
192897,Herichthys labridens,Mojarra caracolera ,Spanish; Castilian,false
192897,Herichthys labridens,Curve-bar Cichlid,English,true
192898,Herichthys tamasopoensis,Tamasopo Cichlid,English,true
192931,Leptobrachella applebyi,Appleby's Leaf-litter Toad,English,true
192946,Etheostoma lugoi,Tufa Darter,English,true
19316,Rasbora tawarensis,Depik,Indonesian,true
193453,Protobothrops trungkhanhensis,Trungkhanh Pit Viper,English,true
193605,Takifugu chinensis,Chinese Puffer,English,true
193700,Balistes punctatus,Spotted Triggerfish,English,false
193700,Balistes punctatus,Baliste à Taches Bleues,French,false
193700,Balistes punctatus,Baliste Ponctué,French,false
193700,Balistes punctatus,Blåplettet Aftrækkerfisk,Danish,false
193700,Balistes punctatus,Cajo Canario,Spanish; Castilian,false
193700,Balistes punctatus,Cangulo,Portuguese,false
193700,Balistes punctatus,Cangulo-pintado,Portuguese,false
