internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
8917,Garra dunsirei,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Garra,dunsirei,,,,,"Banister, 1987",
8,Aaadonta pelewana,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENDODONTIDAE,Aaadonta,pelewana,,,,,"Solem, 1976",
9021,Chelonoidis duncanensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Chelonoidis,duncanensis,,,,,"(Pritchard, 1996)","The previous Red List assessments for Galápagos tortoises treated the various allopatric island populations as subspecies of&#160;<em>Chelonoidis nigra</em>&#160;(now named<em>&#160;Chelonoidis niger</em>),&#160;as did several authors&#160;(Pritchard 1996, Caccone <em>et al</em>. 1999, Beheregaray <em>et al</em>. 2003, Fritz and Havas 2007,TTWG 2007, Rhodin <em>et al</em>. 2008). However, other authors have considered them as full species based on morphology (Bour 1980, Fritts 1983, Ernst and Barbour 1989) and the more recent consensus among researchers (Caccone <em>et al</em>. 2002; Russello <em>et al</em>. 2005, 2007; Poulakakis <em>et al</em>. 2008, 2012, 2015; Chiari <em>et al</em>. 2009) is to treat most as full species based on congruent patterns of mitochondrial and nuclear variation. This elevated species-level taxonomy has been largely accepted by&#160;TTWG (2009, 2014) and TEWG (2015) for most, but not all, phylogenetic lineages of Galápagos tortoises. This Red List assessment therefore now treats&#160;<em>C. duncanensis</em>&#160;as a full species, rather than retaining its previous subspecies ranking from earlier Red List assessments&#160; &#160;&#160;<br/><br/>This species from Pinzón (Duncan Island) was included&#160;on IUCN Red Lists before 2007 under the name&#160;<em>Geochelone nigra </em>ssp<em>. ephippium. </em>However, this name was interpreted by Pritchard (1996) to actually refer to <em>Chelonoidis abingdonii</em>, the Pinta Giant Tortoise, and therefore was replaced by the name&#160;<em>duncanensis</em>&#160;Pritchard, 1996, a recommendation accepted by Fritz and Havas (2007) as well as TTWG (2007, 2014).&#160;While the name&#160;<em>duncanensis </em>is used here, as it has been on the Red List since 2007, a genetic analysis of the <em>ephippium </em>type specimen is planned, which will determine whether the name change is indeed warranted. Many researchers (e.g., Jensen <em>et al</em>. 2015), including most of the Assessors on this account, continue to use the name <em>C. ephippium</em> for the Pinzón Tortoise, and we await genetic analysis for a final determination as to the correct name to use."
9023,Chelonoidis niger,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Chelonoidis,niger,,,,,"(Quoy &amp; Gaimard, 1824)","<p>                    </p><p><a><a>The previous Red List assessments for Galápagos tortoises treated the various allopatric island populations as subspecies of&#160;<em>Chelonoidis nigra</em>&#160;(now named<em>&#160;Chelonoidis niger</em>),&#160;as did several authors&#160;(Pritchard 1996, Caccone&#160;<em>et al</em>. 1999, Beheregaray&#160;<em>et al</em>. 2003, Fritz and Havas 2007,TTWG 2007, Rhodin&#160;<em>et al</em>. 2008). However, other authors have considered them as full species based on morphology (Bour 1980, Fritts 1983, Ernst and Barbour 1989) and the more recent consensus among researchers (Caccone&#160;<em>et al</em>. 2002; Russello&#160;<em>et al</em>. 2005, 2007; Poulakakis&#160;<em>et al</em>. 2008, 2012, 2015; Chiari&#160;<em>et al</em>. 2009) is to treat most as full species based on congruent patterns of mitochondrial and nuclear variation. This elevated species-level taxonomy has been largely accepted by&#160;TTWG (2009, 2014) and TEWG (2015) for most, but not all, phylogenetic lineages of Galápagos tortoises.&#160;</a>This Red List assessment therefore now treats&#160;<em>C. niger</em>&#160;as a full species, rather than retaining its previous subspecies ranking from earlier Red List assessments.&#160;This species from Floreana has also been referred to in some recent literature as&#160;<em>C. elephantopus,&#160;</em>but that name is a<em>&#160;nomen dubium&#160;</em>(TTWG 2009) and should not be used for the this species. The spelling of the specific name was recently changed from&#160;<em>nigra</em>&#160;to&#160;<em>niger</em>&#160;as a result of the determination that the gender of the generic name&#160;<em>Chelonoidis</em>&#160;is actually masculine rather than feminine (Olson and David 2014).</a></p>"
9188,Gila modesta,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Gila,modesta,,,,,"(Garman, 1881)",
9195,Girardinichthys multiradiatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Girardinichthys,multiradiatus,,,,,"(Meek, 1904)","The description by Meek (1904) as <em>Characodon multiradiatus</em> is based on specimens collected by J.N. Rose in the Lerma Lake E of Toluca at the beginning of the 20th century and referred to <em>Girardinichthys innominatus</em> (a synonym of <em>Girardinichthys viviparus</em>) by Evermann and Goldsborough (1902). The species was transfered into the new genus <em>Lermichthys</em> by Hubbs in 1926, temporally overlapping with the description by Jordan and Evermann (1927) as <em>Girardinichthys limnurgus</em>. Finally, Miller and Fitzsimons (1971) placed this species within the genus <em>Girardinichthys</em>. According to its appearance in four different drainages, four subpopulations can be distinguished: The Río Lerma subpopulation (type subpopulation), the Río Pánuco subpopulation, the Río Cutzmala subpopulation and the Lagunas de Zempoala subpopulation."
9196,Girardinichthys viviparus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,GOODEIDAE,Girardinichthys,viviparus,,,,,"(Bustamante, 1837)","The Chapultepec Splitfin was the first cyprinodont fish where giving birth to live fish had been observed as early as 1769. However, the description took place much later when Bustamante y Septién descibed <em>Cyprinus viviparus </em>from Mexico City in 1837. The Dutch ichthyologist Pieter Bleeker, who was not aware of this description, described the same species in 1860 as ""Girards unnamed fish"": <em>Girardinichthys innominatus</em>, Günther in 1866 as <em>Limnurgus variegatus </em>to replace ""the barbarous name proposed by Bleeker, who never saw the species"". Charles T. Regan finally added with <em>Characodon geddesi </em>(1904) and <em>Limnurgus innominatus</em> (1907) two more synonyms to the list. It took until the year 1957 when José Álvarez del Villar discovered the description of Bustamante and the fish got his final name: <em>Girardinichthys viviparus</em>. No subpopulations are distinguished."
9593,Gyraulus cockburni,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Gyraulus,cockburni,,,,,"(Godwin-Austen, 1883)",
10108,Hipposideros ridleyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,ridleyi,,,,,"Robinson &amp; Kloss, 1911",
10125,Hipposideros curtus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,curtus,,,,,"G.M. Allen, 1921",The taxonomic relationship between <i>Hipposideros curtus</i> and <i>H. vittatus</i> is unclear and needs further investigation.
10127,Hipposideros demissus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,demissus,,,,,"K. Andersen, 1909","The Makira Horseshoe Bat was formerly considered to be a subspecies of <em>H. diadema</em>, but is now treated as a distinct species (Kitchener <em>et al.</em> 1992, Flannery 1995, Simmons 2005)."
10141,Hipposideros lamottei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,lamottei,,,,,"Brosset, 1985",The molecular and morphological distinction from <em>H. ruber</em>&#160;has recently been described (Monadjem et al. 2013).
10149,Hipposideros marisae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,marisae,,,,,"Aellen, 1954",
10161,Hipposideros sorenseni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Hipposideros,sorenseni,,,,,"Kitchener &amp; Maryanto, 1993",
10189,Hirthia littorina,ANIMALIA,MOLLUSCA,SORBEOCONCHA,GASTROPODA,PALUDOMIDAE,Hirthia,littorina,,,,,"Ancey, 1898","The relationship between <span style=""font-style: italic;"">Hirthia</span> and <span style=""font-style: italic;"">Lavigeria</span> is under discussion. Species in this genus may be members of the <span style=""font-style: italic;"">Lavigeria</span> clade (E. Michel, pers. comm.)."
10209,Hobbseus valleculus,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Hobbseus,valleculus,,,,,"(Fitzpatrick, 1967)",
10210,Hobbseus yalobushensis,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Hobbseus,yalobushensis,,,,,"Fitzpatrick and Busack, 1989",Was incorrectly listed on Red Lists prior to 2008  as <i>Hobbseus valobushensis</i>.
10207,Hobbseus orconectoides,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,CAMBARIDAE,Hobbseus,orconectoides,,,,,"Fitzpatrick &amp; Payne, 1968",
10215,Holoaden bradei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Holoaden,bradei,,,,,"Lutz, 1958",
10264,Hucho hucho,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Hucho,hucho,,,,,"(Linnaeus, 1758)",
10268,Huso dauricus,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Huso,dauricus,,,,,"(Georgi, 1775)",
10269,Huso huso,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Huso,huso,,,,,"(Linnaeus, 1758)","The Adriatic population described as a subspecies and may have been a conservation unit, is now extinct."
10304,Hydromantes brunus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Hydromantes,brunus,,,,,"Gorman, 1954",
10305,Hydromantes shastae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Hydromantes,shastae,,,,,"Gorman and Camp, 1953",
10335,Hydrosaurus pustulatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Hydrosaurus,pustulatus,,,,,"(Eschscholtz, 1829)","Two species of <em>Hydrosaurus</em> are currently reported from the Philippines; <em>H. amboinensis</em> in the south and <em>H. pustulatus</em> in the north. However, there is some confusion in the identification of species and consequently the distribution of these species. Further taxonomic studies are needed to clarify the distribution of <em>Hydrosaurus</em> in the Philippines (A. Diesmos pers. comm., 2007)."
10355,Bokermannohyla izecksohni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Bokermannohyla,izecksohni,,,,,"(Jim &amp; Caramaschi, 1979)",This species was previously included in the genus <em>Hyla</em> but has recently been moved to the genus <em>Bokermannohyla</em> (Faivovich <em>et al.</em> 2005).
10543,Hylobates agilis,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,agilis,,,,,"F. Cuvier, 1821","There is debate as to the validity of the subspecies. The general consensus seems to be that this species is monotypic (Hirai <em>et al</em>. 2009; Roos <em>et al</em>. 2014), though some experts recognize two subspecies on Sumatra: <em>H. a. agilis</span></em> to the west, and <em>H. a. unko</span></em> to the east (these may possibly correspond with ""mountain"" and ""lowland"" forms, respectively). All this is not to be confused with the two main color morphs found throughout the species' range, though in general the pale morph is more common in the Barisan Range of Sumatra, while in the eastern lowlands and in the Malay Peninsula black predominates (Marshall and Sugardjito 1986).</span>"
10547,Hylobates klossii,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,klossii,,,,,"(Miller, 1903)",Genetic and vocal data suggested little difference in population across the islands and therefore considered monotypic<u> </u>
10548,Hylobates lar,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,lar,,,,,"(Linneaus, 1771)","This species forms a narrow area of sympatry and hybridization with <i>H. pileatus</i> in Khao Yai National Park, central Thailand (Brockelman 1978; Brockelman and Gittins 1984; Marshall and Brockelman 1986; Marshall and Sugardjito 1986), and with <i>H. agilis</i> in northern Peninsular Malaysia (W. Brockelman pers. comm.). Until at least 1925, an area of sympatry apparently existed in the region of Sriracha, about 80 km southeast of Bangkok. Therefore, a large zone of overlap in the distribution of <i>H. lar</i> and <i>H. pileatus</i> may originally have existed. In most parts of this hypothetical zone, gibbon habitat appears to have been destroyed, with the Khao Yai Park possibly representing the last remnant of the once large contact zone (Geissmann 1991). These zones demonstrate that reproductive isolation between the species is incomplete, although they do not freely interbreed in the wild where they are in contact (Brockelman and Gittins 1984).
<br>
<br>The subspecies of <i>Hylobates lar</i>, although numerous and well-distributed latitudinally, are not highly distinct, in general. They are based largely on relatively minor body color variation and the degree of polychromatism of the fur (Brockelman 1985, 2004; Groves 2001; Woodruff 2005) The validity of <i>H. l. yunnanensis</i> as a subspecies is doubtful; it requires comparison with <i>H. l. carpenteri</i> (C. Groves and T. Geissmann pers. comm.). The only geographically well-separated subspecies is <i>H. l. vestitus</i>, which is found on Sumatra; despite its (relatively recent) isolation, however, it is not highly distinct phenotypically (W. Brockelman pers. comm.). The taxonomic status of all the <i>H. lar</i> subspecies, and specifically <i>yunnanensis</i>, requires further investigation."
10550,Hylobates moloch,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,moloch,,,,,"(Audebert, 1798)","This taxon is monotypic (Geissman <em>et al.</em> 2002; T. Geissmann pers. comm.). Although it as been suggested that there is evidence for two genetically distinct Javan gibbon populations (Andayani <em>et al</em>. 2001), a review of the molecular evidence and a comparison of morphological and vocal data casts doubt on this claim (Geissman <em>et al</em>. 2002, Dallmann &amp; Geissmann 2009, T. Geissmann pers. comm.)."
10552,Hylobates pileatus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,HYLOBATIDAE,Hylobates,pileatus,,,,,"(Gray, 1861)","This species forms a narrow area of sympatry and hybridization with <i>H. lar</i> in Khao Yai National Park, Thailand (Brockelman 1978, Brockelman and Gittins 1984, Marshall and Brockelman 1986, Marshall and Sugardjito 1986), specifically in the headwaters of the Takhong-Mun-Mekong River system (W. Brockelman pers. comm.). Until at least 1925, an area of sympatry apparently existed in the region of Sriracha, about 80 km southeast of Bangkok. Therefore, a large zone of overlap in the distribution of the two species may originally have existed. In most parts of this hypothetical zone, gibbon habitat appears to have been destroyed, with the Khao Yai Park possibly representing the last remnant of the once large contact zone (Geissmann 1991)."
10613,Hynobius abei,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,abei,,,,,"Sato, 1934",
10614,Hynobius dunni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,dunni,,,,,"Tago, 1931",
10615,Hynobius hidamontanus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,hidamontanus,,,,,"Matsui, 1987",<i>Hynobius tenuis</i> was synonymized with this species by Matsui <i>et al.</i> (2002).
10616,Hynobius okiensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,okiensis,,,,,"Sato, 1940",
10617,Hynobius ikioi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,ikioi,,,,,"Matsui, Nishikawa &amp; Tominaga, 2017","Taxonomic revision of the <i>Hynobius boulengeri</i> species complex should also include populations of this species (Nishikawa, Matsui and Tanabe 2005)."
10618,Hynobius takedai,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,takedai,,,,,"Matsui &amp; Miyazaki, 1984",
10789,Idiomela subplicata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HELICIDAE,Idiomela,subplicata,,,,,"Sowerby, 1824",
10798,Iglica gratulabunda,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Iglica,gratulabunda,,,,,"(A.J. Wagner, 1910)",Haase (1995) considered this species to be a 'problematic taxa' known from few specimens all taken from a 'poorly defined locality'.
10799,Iglica kleinzellensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Iglica,kleinzellensis,,,,,"Reischütz, 1981","This species was originally viewed as a subspecies of <span style=""font-style: italic;"">Iglica gratulabunda </span>(Gloer 2002).&#160; The shell form is variable, as shown by Gloer (2002, p. 142)"
10809,Imperturbatia violescens,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,STREPTAXIDAE,Imperturbatia,violescens,,,,,"(Martens, 1898)",
10825,Indotestudo forstenii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Indotestudo,forstenii,,,,,"(Schlegel &amp; Müller, 1845)",
10834,Plutonia reticulata,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,VITRINIDAE,Plutonia,reticulata,,,,,"Mousson, 1872","<p>The family Vitrinidae in the Canary Islands have been treated by Valido <span style=""font-style: italic;"">et al.</span> (1999).</p>"
10835,Plutonia machadoi,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,VITRINIDAE,Plutonia,machadoi,,,,,"Ibanez &amp; Alonso, 1990","<p>The family Vitrinidae in the Canary Islands have been treated by Valido <span style=""font-style: italic;"">et al.</span> (1999).</p>"
1086,Amblyrhynchus cristatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Amblyrhynchus,cristatus,,,,,"Bell, 1825",
10925,Jardinella exigua,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Jardinella,exigua,,,,,"Ponder &amp; Clark, 1990",
10929,Jardinella zeidlerorum,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Jardinella,zeidlerorum,,,,,"Ponder &amp; Clark, 1990",
1095,Ambystoma mexicanum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,mexicanum,,,,,"(Shaw &amp; Nodder, 1798)","The taxonomic validity of this species is confirmed, on the basis of morphology, allozymes, and mtDNA (H.B. Shaffer pers. comm.)."
10966,Kerivoula africana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,africana,,,,,"Dobson, 1878",
10973,Kerivoula flora,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,flora,,,,,"Thomas, 1914",This species is currently distinguished from <i>K. hardwickii</i> by size and is probably a complex of several species.
1098,Ambystoma californiense,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,californiense,,,,,"Gray, 1853",
1099,Ambystoma cingulatum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,cingulatum,,,,,"(Cope, 1867)","Based on patterns of genetic and morphological variation, Pauly et al. (2007) concluded that Ambystoma cingulatum should be split into two species, A. bishopi west of the Apalachicola-Flint rivers and A. cingulatum east of those rivers.
<br>
<br>Based on mtDNA evidence, A. cingulatum (sensu stricto) inhabiting the eastern Gulf Coastal Plain and the Atlantic Coastal Plain in northern Florida are distinct lineages; the Suwannee River and a large distributional gap separate them (Pauly et al. 2007). Further data are needed to determine whether these two lineages warrant recognition as different species (Pauly et al. 2007)."
11003,Kinixys homeana,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TESTUDINIDAE,Kinixys,homeana,,,,,"Bell, 1827","No synonyms or subspecies of <em>Kinixys homeana</em> have been described, and no geographic variation is known."
11021,Kiunga ballochi,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,PSEUDOMUGILIDAE,Kiunga,ballochi,,,,,"Allen, 1983",
11027,Knipowitschia thessala,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Knipowitschia,thessala,,,,,"(Vinciguerra, 1921)",
11029,Knipowitschia milleri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,GOBIIDAE,Knipowitschia,milleri,,,,,"(Ahnelt &amp; Bianco, 1990)",
11054,Konia dikume,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Konia,dikume,,,,,"Trewavas, 1972",
11055,Konia eisentrauti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Konia,eisentrauti,,,,,"(Trewavas, 1962)",
11070,Labeo fisheri,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Labeo,fisheri,,,,,"Jordan &amp; Starks, 1917",
11074,Haplochromis ishmaeli,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,ishmaeli,,,,,"Boulenger, 1906",
11076,Haplochromis teegelaari,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,teegelaari,,,,,"Greenwood &amp; Barel, 1978",
11077,Haplochromis mylergates,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,mylergates,,,,,"Greenwood &amp; Barel, 1978",
11133,Ladigesocypris ghigii,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Ladigesocypris,ghigii,,,,,"(Gianferrari, 1927)",
11175,Lagothrix lagotricha,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,ATELIDAE,Lagothrix,lagotricha,,,,,"(Humboldt, 1812)","The taxonomy of <em>Lagothrix</em> is based on Fooden (1963), but follows Groves (2001, 2005) in recognizing <em>cana</em> (E. Geoffroy, 1812), <em>lugens</em> Elliot, 1907, and <em>poeppigii</em> Schinz, 1844 as full species rather than subspecies of <em>lagotricha</em> (Humboldt, 1812). Groves (2001, 2005) also recognized the form <em>tschudii</em> Pucheran, 1857, from Peru (see Cruz Lima 1945).  <br/> <br/>Defler (2003, 2004) does not agree with Groves (2001, 2005) in placing <em>L. lugens</em> as a distinct species and maintained it as a subspecies of <em>L. lagotricha</em>. Ruiz-Garcia and Alvarez (2003) confirmed that the Colombian <em>lagotricha</em>and <em>lugens</em> are genetically distinct at least at the subspecies level."
